2021-11-02 06:46:18.425 -07:00 | Error   | 00004641 | Stratus.swift:91 - UDPReceiver error, restarting: could not listen on port 41501: Error code: -9982(0x-26FE), Bad file descriptor
2021-11-02 07:15:01.405 -07:00 | Info    | 00018229 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/81DF32B6-7819-4D42-8DDC-B6227F04E415.json
2021-11-02 07:15:01.681 -07:00 | Info    | 00018227 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/6DB95BF1-1E92-4966-8A0C-7BB54863C1E3.wav
2021-11-02 07:15:01.862 -07:00 | Info    | 00018227 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/6DB95BF1-1E92-4966-8A0C-7BB54863C1E3.json
2021-11-02 07:15:02.085 -07:00 | Info    | 00018229 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/41BBC2C9-2F26-48C0-8B9C-6FD064CBCFEC.wav
2021-11-02 07:15:02.253 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/41BBC2C9-2F26-48C0-8B9C-6FD064CBCFEC.json
2021-11-02 07:15:02.532 -07:00 | Info    | 00018226 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/9C71DE4F-D989-42CE-B33B-53AED28597F7.wav
2021-11-02 07:15:02.735 -07:00 | Info    | 00018227 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/9C71DE4F-D989-42CE-B33B-53AED28597F7.json
2021-11-02 07:15:02.989 -07:00 | Info    | 00018226 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/E87E6DE3-C475-45F4-BD7F-E8E6703B29C5.wav
2021-11-02 07:15:03.183 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/E87E6DE3-C475-45F4-BD7F-E8E6703B29C5.json
2021-11-02 07:15:04.626 -07:00 | Info    | 00018227 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/552CED9B-A4FD-40A8-90F7-CB17060B6CC0.wav
2021-11-02 07:15:04.798 -07:00 | Info    | 0001822B | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/552CED9B-A4FD-40A8-90F7-CB17060B6CC0.json
2021-11-02 07:15:04.799 -07:00 | Debug   | 0001823D | TranscriptionService.swift:302 - Transcription: , cabin: true
2021-11-02 07:15:05.204 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/6A96163E-1A6E-4683-BDA5-AF93B70D3422.wav
2021-11-02 07:15:05.366 -07:00 | Info    | 00018227 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/6A96163E-1A6E-4683-BDA5-AF93B70D3422.json
2021-11-02 07:15:06.061 -07:00 | Info    | 00018227 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/5B62A952-BBB6-4F7F-8548-B8FF84957B92.wav
2021-11-02 07:15:06.229 -07:00 | Info    | 00018227 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/5B62A952-BBB6-4F7F-8548-B8FF84957B92.json
2021-11-02 07:15:06.688 -07:00 | Info    | 00018227 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/47951F60-77AE-4DE1-A1C9-147CBD8DF6AD.wav
2021-11-02 07:15:06.855 -07:00 | Info    | 00018227 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/47951F60-77AE-4DE1-A1C9-147CBD8DF6AD.json
2021-11-02 07:15:07.203 -07:00 | Info    | 00018226 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/B0A64A36-5896-4C68-95F6-341F8F1C0C3A.wav
2021-11-02 07:15:07.365 -07:00 | Info    | 00018227 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/B0A64A36-5896-4C68-95F6-341F8F1C0C3A.json
2021-11-02 07:15:07.732 -07:00 | Info    | 00018229 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/96D300C1-D7E0-4C31-8901-E380EE65A1DC.wav
2021-11-02 07:15:07.918 -07:00 | Info    | 00018229 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/96D300C1-D7E0-4C31-8901-E380EE65A1DC.json
2021-11-02 07:15:08.637 -07:00 | Info    | 00018227 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/6B348AEB-1A01-428E-8D21-E0661544CB62.wav
2021-11-02 07:15:08.830 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/6B348AEB-1A01-428E-8D21-E0661544CB62.json
2021-11-02 07:15:09.182 -07:00 | Info    | 0001822A | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/22883591-0E5A-4647-A954-4B0FA0BFE1E2.wav
2021-11-02 07:15:09.344 -07:00 | Info    | 0001822A | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/22883591-0E5A-4647-A954-4B0FA0BFE1E2.json
2021-11-02 07:15:09.703 -07:00 | Info    | 00018229 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/EB0758D2-876D-434C-B23D-9B053F6B8941.wav
2021-11-02 07:15:09.908 -07:00 | Info    | 00018229 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/EB0758D2-876D-434C-B23D-9B053F6B8941.json
2021-11-02 07:15:10.150 -07:00 | Info    | 00018226 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/D83C3842-9A18-4457-AA8C-02D48011E0B8.wav
2021-11-02 07:15:10.316 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/D83C3842-9A18-4457-AA8C-02D48011E0B8.json
2021-11-02 07:15:10.702 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/49493936-F78E-4DFB-8DD3-E38C3D79C2D3.wav
2021-11-02 07:15:10.910 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/49493936-F78E-4DFB-8DD3-E38C3D79C2D3.json
2021-11-02 07:15:11.250 -07:00 | Info    | 0001822A | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/17F4592E-CC7D-4E31-BBBE-2945CF712633.wav
2021-11-02 07:15:11.429 -07:00 | Info    | 00018229 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/17F4592E-CC7D-4E31-BBBE-2945CF712633.json
2021-11-02 07:15:11.797 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/6502A692-D8C9-4400-B45E-4587300A4B96.wav
2021-11-02 07:15:11.959 -07:00 | Info    | 0001822A | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/6502A692-D8C9-4400-B45E-4587300A4B96.json
2021-11-02 07:15:12.237 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/2D812EB1-03C5-4E33-A013-DEB2E297EE28.wav
2021-11-02 07:15:12.415 -07:00 | Info    | 00018229 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/2D812EB1-03C5-4E33-A013-DEB2E297EE28.json
2021-11-02 07:15:12.718 -07:00 | Info    | 00018226 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/EAFE9B0C-36BA-4410-B268-6B4BBB481ABD.wav
2021-11-02 07:15:12.891 -07:00 | Info    | 0001822B | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/EAFE9B0C-36BA-4410-B268-6B4BBB481ABD.json
2021-11-02 07:15:13.197 -07:00 | Info    | 00018229 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/F1A068D1-608A-4AD7-B026-CE6AD7F9940B.wav
2021-11-02 07:15:13.375 -07:00 | Info    | 00018229 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/F1A068D1-608A-4AD7-B026-CE6AD7F9940B.json
2021-11-02 07:15:13.653 -07:00 | Info    | 00018226 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/F8B4FC9F-55A2-44AE-A393-AEBE7F8A208D.wav
2021-11-02 07:15:13.818 -07:00 | Info    | 00018226 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/F8B4FC9F-55A2-44AE-A393-AEBE7F8A208D.json
2021-11-02 07:15:14.160 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/899FCC2C-240F-471C-B2CB-28B1468F3652.wav
2021-11-02 07:15:14.337 -07:00 | Info    | 00018227 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/899FCC2C-240F-471C-B2CB-28B1468F3652.json
2021-11-02 07:15:14.649 -07:00 | Info    | 0001822A | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/6155D43B-2C0A-4039-8460-53730AA09002.wav
2021-11-02 07:15:14.812 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/6155D43B-2C0A-4039-8460-53730AA09002.json
2021-11-02 07:15:15.063 -07:00 | Info    | 00018226 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/B2CCE26F-2ACB-4FFD-BD73-618F14FA9C60.wav
2021-11-02 07:15:15.230 -07:00 | Info    | 0001822A | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/B2CCE26F-2ACB-4FFD-BD73-618F14FA9C60.json
2021-11-02 07:15:15.550 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/34D82326-59B5-4A7B-8DFC-449907FFEA68.wav
2021-11-02 07:15:15.715 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/34D82326-59B5-4A7B-8DFC-449907FFEA68.json
2021-11-02 07:15:16.022 -07:00 | Info    | 00018226 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/999DFE06-77F7-4199-9196-BC9ADF4842C0.wav
2021-11-02 07:15:16.199 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/999DFE06-77F7-4199-9196-BC9ADF4842C0.json
2021-11-02 07:15:16.451 -07:00 | Info    | 00018229 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/98895441-05EA-4750-AD21-E916946A2615.wav
2021-11-02 07:15:16.622 -07:00 | Info    | 00018226 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/98895441-05EA-4750-AD21-E916946A2615.json
2021-11-02 07:15:16.896 -07:00 | Info    | 0001822A | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/615DE8F1-5ABA-4029-92DA-2AED81CF85C3.wav
2021-11-02 07:15:17.060 -07:00 | Info    | 00018226 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/615DE8F1-5ABA-4029-92DA-2AED81CF85C3.json
2021-11-02 07:15:17.344 -07:00 | Info    | 00018229 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/57145221-E53D-4EF7-B77C-92E87A98B5B5.wav
2021-11-02 07:15:17.514 -07:00 | Info    | 00018226 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/57145221-E53D-4EF7-B77C-92E87A98B5B5.json
2021-11-02 07:15:17.769 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/BEDA1C45-EC95-4340-8820-3B304D26863B.wav
2021-11-02 07:15:17.933 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/BEDA1C45-EC95-4340-8820-3B304D26863B.json
2021-11-02 07:15:18.179 -07:00 | Info    | 00018226 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/E1ADB399-40ED-4CE2-8BC5-EF5A4943669F.wav
2021-11-02 07:15:18.371 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/E1ADB399-40ED-4CE2-8BC5-EF5A4943669F.json
2021-11-02 07:15:18.652 -07:00 | Info    | 00018227 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/FD061AFA-45A5-41CD-93CD-5270A7B2D5C6.wav
2021-11-02 07:15:18.824 -07:00 | Info    | 00018229 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/FD061AFA-45A5-41CD-93CD-5270A7B2D5C6.json
2021-11-02 07:15:19.232 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/EB6DBAF8-DC7C-408F-9467-9D4DD54EB2A2.wav
2021-11-02 07:15:19.397 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/EB6DBAF8-DC7C-408F-9467-9D4DD54EB2A2.json
2021-11-02 07:15:19.762 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/4C59905B-9D9E-4B54-8C7A-F9C42DB2F402.wav
2021-11-02 07:15:19.935 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/4C59905B-9D9E-4B54-8C7A-F9C42DB2F402.json
2021-11-02 07:15:20.195 -07:00 | Info    | 00018227 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/2B3D7809-F585-43A4-932D-835713441424.wav
2021-11-02 07:15:20.349 -07:00 | Info    | 00018229 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/2B3D7809-F585-43A4-932D-835713441424.json
2021-11-02 07:15:20.704 -07:00 | Info    | 00018227 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/0AE6035F-E306-4C20-AA71-2EC797DE7E97.wav
2021-11-02 07:15:20.891 -07:00 | Info    | 00018226 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/0AE6035F-E306-4C20-AA71-2EC797DE7E97.json
2021-11-02 07:15:21.187 -07:00 | Info    | 00018229 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/8DD24459-4D2D-49F0-A74A-4F0F4A164206.wav
2021-11-02 07:15:21.359 -07:00 | Info    | 00018227 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/8DD24459-4D2D-49F0-A74A-4F0F4A164206.json
2021-11-02 07:15:21.649 -07:00 | Info    | 00018226 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/FF5A6106-3D7D-404B-A4BD-B806552BA7BB.wav
2021-11-02 07:15:21.816 -07:00 | Info    | 0001822B | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/FF5A6106-3D7D-404B-A4BD-B806552BA7BB.json
2021-11-02 07:15:22.063 -07:00 | Info    | 00018229 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/03062CB0-53B7-4CBC-8EF2-6B7145E364B4.wav
2021-11-02 07:15:22.227 -07:00 | Info    | 00018226 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/03062CB0-53B7-4CBC-8EF2-6B7145E364B4.json
2021-11-02 07:15:22.571 -07:00 | Info    | 00018226 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/8E0FAF97-9BF5-48B9-9EEC-2527744EE512.wav
2021-11-02 07:15:22.747 -07:00 | Info    | 00018229 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/8E0FAF97-9BF5-48B9-9EEC-2527744EE512.json
2021-11-02 07:15:23.196 -07:00 | Info    | 00018227 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/FC0F31D0-9D51-458D-9054-E8BE2203F539.wav
2021-11-02 07:15:23.356 -07:00 | Info    | 00018226 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/FC0F31D0-9D51-458D-9054-E8BE2203F539.json
2021-11-02 07:15:23.688 -07:00 | Info    | 0001822A | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/F31098E2-2ED1-4926-955B-11C0E0C28770.wav
2021-11-02 07:15:23.880 -07:00 | Info    | 00018227 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/F31098E2-2ED1-4926-955B-11C0E0C28770.json
2021-11-02 07:15:24.242 -07:00 | Info    | 0001822A | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/69376B80-841B-4C4A-B15F-0BA17CBCADCC.wav
2021-11-02 07:15:24.403 -07:00 | Info    | 00018229 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/69376B80-841B-4C4A-B15F-0BA17CBCADCC.json
2021-11-02 07:15:24.659 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/30E23627-7C54-4026-A8A2-E9B2AA0915D7.wav
2021-11-02 07:15:24.818 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/30E23627-7C54-4026-A8A2-E9B2AA0915D7.json
2021-11-02 07:15:25.088 -07:00 | Info    | 0001822B | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/687CBC98-59DF-495C-8321-A45D4C0876EB.wav
2021-11-02 07:15:25.257 -07:00 | Info    | 00018227 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/687CBC98-59DF-495C-8321-A45D4C0876EB.json
2021-11-02 07:15:25.511 -07:00 | Info    | 00018227 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/81687CC6-FF1E-4BB2-BDFC-ED74C5227DFD.wav
2021-11-02 07:15:25.691 -07:00 | Info    | 0001822A | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/81687CC6-FF1E-4BB2-BDFC-ED74C5227DFD.json
2021-11-02 07:15:25.955 -07:00 | Info    | 0001822B | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/A9E81E97-DA9B-4645-8341-01B1FF5CFB86.wav
2021-11-02 07:15:26.120 -07:00 | Info    | 0001822A | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/A9E81E97-DA9B-4645-8341-01B1FF5CFB86.json
2021-11-02 07:15:26.418 -07:00 | Info    | 00018226 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/370FC89C-E2B6-49B3-9F9F-143ABD7F57BC.wav
2021-11-02 07:15:26.588 -07:00 | Info    | 0001822A | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/370FC89C-E2B6-49B3-9F9F-143ABD7F57BC.json
2021-11-02 07:15:26.843 -07:00 | Info    | 0001822A | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/475EA6E8-C54D-4359-9B97-3380991C2C79.wav
2021-11-02 07:15:27.029 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/475EA6E8-C54D-4359-9B97-3380991C2C79.json
2021-11-02 07:15:27.279 -07:00 | Info    | 00018229 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/9156A05F-4B43-4480-8B05-8285D10D8A22.wav
2021-11-02 07:15:27.440 -07:00 | Info    | 00018225 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/9156A05F-4B43-4480-8B05-8285D10D8A22.json
2021-11-02 07:15:27.721 -07:00 | Info    | 0001822B | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/13A95F89-5E4E-40EE-8E59-158EA7B5D2DA.wav
2021-11-02 07:15:27.900 -07:00 | Info    | 00018227 | AWSClient.swift:56 - Uploaded: https://s3.amazonaws.com/appareo-knox-live/90801ED7-86DF-44F0-95D3-101E0D88C07C/data/13A95F89-5E4E-40EE-8E59-158EA7B5D2DA.json
